Unnamed: 0,filepath,split,label,dataset,architecture
33411,diffusionforensics/ldm/train/1_fake/diff_33433.png,train,1,DiffusionForensics,ldm
33412,diffusionforensics/sdv1/train/1_fake/diff_33414.png,train,1,DiffusionForensics,sdv1
33414,diffusionforensics/pndm/train/1_fake/diff_33434.png,train,1,DiffusionForensics,pndm
33416,diffusionforensics/ddpm/train/1_fake/diff_33437.png,train,1,DiffusionForensics,ddpm
33422,diffusionforensics/sdv1/train/1_fake/diff_33418.png,train,1,DiffusionForensics,sdv1
33423,diffusionforensics/sdv1/train/1_fake/diff_33423.png,train,1,DiffusionForensics,sdv1
33426,diffusionforensics/sdv1/train/1_fake/diff_33436.png,train,1,DiffusionForensics,sdv1
33429,diffusionforensics/sdv1/train/1_fake/diff_33420.png,train,1,DiffusionForensics,sdv1
33431,diffusionforensics/sdv1/train/1_fake/diff_33428.png,train,1,DiffusionForensics,sdv1
33432,diffusionforensics/sdv1/train/1_fake/diff_33424.png,train,1,DiffusionForensics,sdv1
33434,diffusionforensics/pndm/train/1_fake/diff_33458.png,train,1,DiffusionForensics,pndm
33441,diffusionforensics/ddpm/train/1_fake/diff_33465.png,train,1,DiffusionForensics,ddpm
33447,diffusionforensics/pndm/train/1_fake/diff_33560.png,train,1,DiffusionForensics,pndm
33452,diffusionforensics/sdv1/train/1_fake/diff_33538.png,train,1,DiffusionForensics,sdv1
33453,diffusionforensics/ddpm/train/1_fake/diff_33517.png,train,1,DiffusionForensics,ddpm
33454,diffusionforensics/ldm/train/1_fake/diff_33493.png,train,1,DiffusionForensics,ldm
33455,diffusionforensics/sdv1_new1/train/1_fake/diff_33508.png,train,1,DiffusionForensics,sdv1_new1
33469,diffusionforensics/sdv1/train/1_fake/diff_33550.png,train,1,DiffusionForensics,sdv1
33470,diffusionforensics/sdv1/train/1_fake/diff_33542.png,train,1,DiffusionForensics,sdv1
33471,diffusionforensics/sdv1/train/1_fake/diff_33456.png,train,1,DiffusionForensics,sdv1
33472,diffusionforensics/sdv1/train/1_fake/diff_33506.png,train,1,DiffusionForensics,sdv1
33473,diffusionforensics/sdv1/train/1_fake/diff_33535.png,train,1,DiffusionForensics,sdv1
33486,diffusionforensics/sdv1/train/1_fake/diff_33459.png,train,1,DiffusionForensics,sdv1
33487,diffusionforensics/sdv1/train/1_fake/diff_33559.png,train,1,DiffusionForensics,sdv1
33492,diffusionforensics/pndm/train/1_fake/diff_33515.png,train,1,DiffusionForensics,pndm
33500,diffusionforensics/sdv1/train/1_fake/diff_33524.png,train,1,DiffusionForensics,sdv1
33503,diffusionforensics/sdv1/train/1_fake/diff_33520.png,train,1,DiffusionForensics,sdv1
33504,diffusionforensics/sdv1_new1/train/1_fake/diff_33474.png,train,1,DiffusionForensics,sdv1_new1
33507,diffusionforensics/sdv1/train/1_fake/diff_33491.png,train,1,DiffusionForensics,sdv1
33508,diffusionforensics/sdv1/train/1_fake/diff_33534.png,train,1,DiffusionForensics,sdv1
33511,diffusionforensics/sdv1/train/1_fake/diff_33529.png,train,1,DiffusionForensics,sdv1
33513,diffusionforensics/sdv1/train/1_fake/diff_33558.png,train,1,DiffusionForensics,sdv1
33514,diffusionforensics/sdv1/train/1_fake/diff_33453.png,train,1,DiffusionForensics,sdv1
33518,diffusionforensics/pndm/train/1_fake/diff_33518.png,train,1,DiffusionForensics,pndm
33519,diffusionforensics/sdv1/train/1_fake/diff_33446.png,train,1,DiffusionForensics,sdv1
33520,diffusionforensics/ldm/train/1_fake/diff_33543.png,train,1,DiffusionForensics,ldm
33522,diffusionforensics/sdv1_new1/train/1_fake/diff_33457.png,train,1,DiffusionForensics,sdv1_new1
33523,diffusionforensics/sdv1/train/1_fake/diff_33466.png,train,1,DiffusionForensics,sdv1
33526,diffusionforensics/sdv1/train/1_fake/diff_33468.png,train,1,DiffusionForensics,sdv1
33529,diffusionforensics/sdv1/train/1_fake/diff_33486.png,train,1,DiffusionForensics,sdv1
33531,diffusionforensics/sdv1/train/1_fake/diff_33528.png,train,1,DiffusionForensics,sdv1
33532,diffusionforensics/sdv1_new1/train/1_fake/diff_33488.png,train,1,DiffusionForensics,sdv1_new1
33540,diffusionforensics/ddpm/train/1_fake/diff_33569.png,train,1,DiffusionForensics,ddpm
33541,diffusionforensics/sdv1/train/1_fake/diff_33513.png,train,1,DiffusionForensics,sdv1
33542,diffusionforensics/sdv1/train/1_fake/diff_33519.png,train,1,DiffusionForensics,sdv1
33544,diffusionforensics/pndm/train/1_fake/diff_33512.png,train,1,DiffusionForensics,pndm
33547,diffusionforensics/sdv1/train/1_fake/diff_33544.png,train,1,DiffusionForensics,sdv1
33548,diffusionforensics/ddpm/train/1_fake/diff_33487.png,train,1,DiffusionForensics,ddpm
33552,diffusionforensics/sdv1/train/1_fake/diff_33504.png,train,1,DiffusionForensics,sdv1
33557,diffusionforensics/sdv1/train/1_fake/diff_33562.png,train,1,DiffusionForensics,sdv1
33559,diffusionforensics/sdv1/train/1_fake/diff_33566.png,train,1,DiffusionForensics,sdv1
33561,diffusionforensics/sdv1/train/1_fake/diff_33565.png,train,1,DiffusionForensics,sdv1
33573,diffusionforensics/sdv1/train/1_fake/diff_33576.png,train,1,DiffusionForensics,sdv1
33581,diffusionforensics/iddpm/train/1_fake/diff_33599.png,train,1,DiffusionForensics,iddpm
33582,diffusionforensics/sdv1/train/1_fake/diff_33581.png,train,1,DiffusionForensics,sdv1
33584,diffusionforensics/sdv1_new1/train/1_fake/diff_33580.png,train,1,DiffusionForensics,sdv1_new1
33585,diffusionforensics/sdv1_new1/train/1_fake/diff_33593.png,train,1,DiffusionForensics,sdv1_new1
33586,diffusionforensics/sdv1/train/1_fake/diff_33575.png,train,1,DiffusionForensics,sdv1
33590,diffusionforensics/sdv1/train/1_fake/diff_33574.png,train,1,DiffusionForensics,sdv1
33591,diffusionforensics/sdv1/train/1_fake/diff_33583.png,train,1,DiffusionForensics,sdv1
33600,diffusionforensics/sdv1/train/1_fake/diff_33589.png,train,1,DiffusionForensics,sdv1
33605,diffusionforensics/sdv1/train/1_fake/diff_33607.png,train,1,DiffusionForensics,sdv1
33611,diffusionforensics/ldm/train/1_fake/diff_33633.png,train,1,DiffusionForensics,ldm
33612,diffusionforensics/sdv1/train/1_fake/diff_33605.png,train,1,DiffusionForensics,sdv1
33614,diffusionforensics/sdv1/train/1_fake/diff_33619.png,train,1,DiffusionForensics,sdv1
33615,diffusionforensics/ddpm/train/1_fake/diff_33637.png,train,1,DiffusionForensics,ddpm
33620,diffusionforensics/iddpm/train/1_fake/diff_33645.png,train,1,DiffusionForensics,iddpm
33629,diffusionforensics/sdv1/train/1_fake/diff_33634.png,train,1,DiffusionForensics,sdv1
33634,diffusionforensics/sdv1/train/1_fake/diff_33625.png,train,1,DiffusionForensics,sdv1
33641,diffusionforensics/sdv1/train/1_fake/diff_33613.png,train,1,DiffusionForensics,sdv1
33642,diffusionforensics/pndm/train/1_fake/diff_33658.png,train,1,DiffusionForensics,pndm
33645,diffusionforensics/sdv1_new1/train/1_fake/diff_33644.png,train,1,DiffusionForensics,sdv1_new1
33651,diffusionforensics/iddpm/train/1_fake/diff_33667.png,train,1,DiffusionForensics,iddpm
33655,diffusionforensics/sdv1/train/1_fake/diff_33651.png,train,1,DiffusionForensics,sdv1
33658,diffusionforensics/ddpm/train/1_fake/diff_33676.png,train,1,DiffusionForensics,ddpm
33663,diffusionforensics/sdv1/train/1_fake/diff_33671.png,train,1,DiffusionForensics,sdv1
33664,diffusionforensics/pndm/train/1_fake/diff_33689.png,train,1,DiffusionForensics,pndm
33667,diffusionforensics/sdv1/train/1_fake/diff_33666.png,train,1,DiffusionForensics,sdv1
33668,diffusionforensics/sdv1/train/1_fake/diff_33682.png,train,1,DiffusionForensics,sdv1
33670,diffusionforensics/ddpm/train/1_fake/diff_33695.png,train,1,DiffusionForensics,ddpm
33673,diffusionforensics/sdv1/train/1_fake/diff_33686.png,train,1,DiffusionForensics,sdv1
33675,diffusionforensics/sdv1/train/1_fake/diff_33690.png,train,1,DiffusionForensics,sdv1
33678,diffusionforensics/sdv1/train/1_fake/diff_33680.png,train,1,DiffusionForensics,sdv1
33679,diffusionforensics/sdv1/train/1_fake/diff_33684.png,train,1,DiffusionForensics,sdv1
33680,diffusionforensics/sdv1/train/1_fake/diff_33693.png,train,1,DiffusionForensics,sdv1
33681,diffusionforensics/sdv1/train/1_fake/diff_33687.png,train,1,DiffusionForensics,sdv1
33683,diffusionforensics/sdv1/train/1_fake/diff_33675.png,train,1,DiffusionForensics,sdv1
33686,diffusionforensics/sdv1/train/1_fake/diff_33702.png,train,1,DiffusionForensics,sdv1
33693,diffusionforensics/sdv1/train/1_fake/diff_33699.png,train,1,DiffusionForensics,sdv1
33694,diffusionforensics/pndm/train/1_fake/diff_33717.png,train,1,DiffusionForensics,pndm
33696,diffusionforensics/ldm/train/1_fake/diff_33722.png,train,1,DiffusionForensics,ldm
33697,diffusionforensics/sdv1/train/1_fake/diff_33701.png,train,1,DiffusionForensics,sdv1
33698,diffusionforensics/sdv1/train/1_fake/diff_33707.png,train,1,DiffusionForensics,sdv1
33700,diffusionforensics/sdv1/train/1_fake/diff_33703.png,train,1,DiffusionForensics,sdv1
33706,diffusionforensics/sdv1/train/1_fake/diff_33713.png,train,1,DiffusionForensics,sdv1
33712,diffusionforensics/sdv1/train/1_fake/diff_33710.png,train,1,DiffusionForensics,sdv1
33719,diffusionforensics/sdv1/train/1_fake/diff_33727.png,train,1,DiffusionForensics,sdv1
33726,diffusionforensics/sdv1/train/1_fake/diff_33719.png,train,1,DiffusionForensics,sdv1
33730,diffusionforensics/pndm/train/1_fake/diff_33752.png,train,1,DiffusionForensics,pndm
33735,diffusionforensics/sdv1/train/1_fake/diff_33746.png,train,1,DiffusionForensics,sdv1
33736,diffusionforensics/ldm/train/1_fake/diff_33758.png,train,1,DiffusionForensics,ldm
33741,diffusionforensics/sdv1/train/1_fake/diff_33741.png,train,1,DiffusionForensics,sdv1
33747,diffusionforensics/sdv1/train/1_fake/diff_33769.png,train,1,DiffusionForensics,sdv1
33748,diffusionforensics/iddpm/train/1_fake/diff_33766.png,train,1,DiffusionForensics,iddpm
33754,diffusionforensics/pndm/train/1_fake/diff_33772.png,train,1,DiffusionForensics,pndm
33755,diffusionforensics/pndm/train/1_fake/diff_33774.png,train,1,DiffusionForensics,pndm
33757,diffusionforensics/sdv1/train/1_fake/diff_33762.png,train,1,DiffusionForensics,sdv1
33762,diffusionforensics/pndm/train/1_fake/diff_33790.png,train,1,DiffusionForensics,pndm
33773,diffusionforensics/sdv1/train/1_fake/diff_33782.png,train,1,DiffusionForensics,sdv1
33775,diffusionforensics/sdv1/train/1_fake/diff_33780.png,train,1,DiffusionForensics,sdv1
33776,diffusionforensics/sdv1/train/1_fake/diff_33789.png,train,1,DiffusionForensics,sdv1
33777,diffusionforensics/sdv1/train/1_fake/diff_33777.png,train,1,DiffusionForensics,sdv1
33779,diffusionforensics/sdv1/train/1_fake/diff_33783.png,train,1,DiffusionForensics,sdv1
33781,diffusionforensics/sdv1/train/1_fake/diff_33781.png,train,1,DiffusionForensics,sdv1
33783,diffusionforensics/sdv1/train/1_fake/diff_33791.png,train,1,DiffusionForensics,sdv1
33788,diffusionforensics/sdv1/train/1_fake/diff_33785.png,train,1,DiffusionForensics,sdv1
33797,diffusionforensics/sdv1/train/1_fake/diff_33807.png,train,1,DiffusionForensics,sdv1
33801,diffusionforensics/ddpm/train/1_fake/diff_33827.png,train,1,DiffusionForensics,ddpm
33803,diffusionforensics/sdv1/train/1_fake/diff_33806.png,train,1,DiffusionForensics,sdv1
33804,diffusionforensics/sdv1/train/1_fake/diff_33812.png,train,1,DiffusionForensics,sdv1
33806,diffusionforensics/sdv1/train/1_fake/diff_33817.png,train,1,DiffusionForensics,sdv1
33809,diffusionforensics/sdv1/train/1_fake/diff_33809.png,train,1,DiffusionForensics,sdv1
33811,diffusionforensics/ldm/train/1_fake/diff_33835.png,train,1,DiffusionForensics,ldm
33813,diffusionforensics/pndm/train/1_fake/diff_33838.png,train,1,DiffusionForensics,pndm
33815,diffusionforensics/sdv1/train/1_fake/diff_33815.png,train,1,DiffusionForensics,sdv1
33818,diffusionforensics/sdv1/train/1_fake/diff_33821.png,train,1,DiffusionForensics,sdv1
33821,diffusionforensics/ldm/train/1_fake/diff_33842.png,train,1,DiffusionForensics,ldm
33823,diffusionforensics/sdv1/train/1_fake/diff_33828.png,train,1,DiffusionForensics,sdv1
33824,diffusionforensics/ldm/train/1_fake/diff_33847.png,train,1,DiffusionForensics,ldm
33826,diffusionforensics/sdv1/train/1_fake/diff_33824.png,train,1,DiffusionForensics,sdv1
33828,diffusionforensics/sdv1/train/1_fake/diff_33826.png,train,1,DiffusionForensics,sdv1
33829,diffusionforensics/sdv1/train/1_fake/diff_33834.png,train,1,DiffusionForensics,sdv1
33832,diffusionforensics/ldm/train/1_fake/diff_33853.png,train,1,DiffusionForensics,ldm
33837,diffusionforensics/sdv1/train/1_fake/diff_33849.png,train,1,DiffusionForensics,sdv1
33845,diffusionforensics/sdv1/train/1_fake/diff_33846.png,train,1,DiffusionForensics,sdv1
33846,diffusionforensics/sdv1/train/1_fake/diff_33848.png,train,1,DiffusionForensics,sdv1
33850,diffusionforensics/iddpm/train/1_fake/diff_33874.png,train,1,DiffusionForensics,iddpm
33852,diffusionforensics/sdv1_new1/train/1_fake/diff_33857.png,train,1,DiffusionForensics,sdv1_new1
33854,diffusionforensics/sdv1/train/1_fake/diff_33858.png,train,1,DiffusionForensics,sdv1
33855,diffusionforensics/sdv1/train/1_fake/diff_33866.png,train,1,DiffusionForensics,sdv1
33856,diffusionforensics/sdv1/train/1_fake/diff_33867.png,train,1,DiffusionForensics,sdv1
33857,diffusionforensics/sdv1/train/1_fake/diff_33856.png,train,1,DiffusionForensics,sdv1
33858,diffusionforensics/sdv1/train/1_fake/diff_33869.png,train,1,DiffusionForensics,sdv1
33859,diffusionforensics/sdv1/train/1_fake/diff_33864.png,train,1,DiffusionForensics,sdv1
33861,diffusionforensics/sdv1/train/1_fake/diff_33863.png,train,1,DiffusionForensics,sdv1
33862,diffusionforensics/sdv1/train/1_fake/diff_33870.png,train,1,DiffusionForensics,sdv1
33864,diffusionforensics/pndm/train/1_fake/diff_33884.png,train,1,DiffusionForensics,pndm
33866,diffusionforensics/sdv1/train/1_fake/diff_33861.png,train,1,DiffusionForensics,sdv1
33869,diffusionforensics/ldm/train/1_fake/diff_33892.png,train,1,DiffusionForensics,ldm
33870,diffusionforensics/sdv1/train/1_fake/diff_33875.png,train,1,DiffusionForensics,sdv1
33876,diffusionforensics/sdv1/train/1_fake/diff_33879.png,train,1,DiffusionForensics,sdv1
33880,diffusionforensics/sdv1/train/1_fake/diff_33882.png,train,1,DiffusionForensics,sdv1
33881,diffusionforensics/sdv1/train/1_fake/diff_33886.png,train,1,DiffusionForensics,sdv1
33884,diffusionforensics/sdv1/train/1_fake/diff_33890.png,train,1,DiffusionForensics,sdv1
33886,diffusionforensics/sdv1/train/1_fake/diff_33888.png,train,1,DiffusionForensics,sdv1
33892,diffusionforensics/sdv1_new1/train/1_fake/diff_33885.png,train,1,DiffusionForensics,sdv1_new1
33897,diffusionforensics/sdv1/train/1_fake/diff_33889.png,train,1,DiffusionForensics,sdv1
33900,diffusionforensics/sdv1/train/1_fake/diff_33898.png,train,1,DiffusionForensics,sdv1
33901,diffusionforensics/sdv1/train/1_fake/diff_33903.png,train,1,DiffusionForensics,sdv1
33902,diffusionforensics/sdv1/train/1_fake/diff_33904.png,train,1,DiffusionForensics,sdv1
33903,diffusionforensics/sdv1/train/1_fake/diff_33902.png,train,1,DiffusionForensics,sdv1
33905,diffusionforensics/sdv1/train/1_fake/diff_33907.png,train,1,DiffusionForensics,sdv1
33913,diffusionforensics/sdv1/train/1_fake/diff_33923.png,train,1,DiffusionForensics,sdv1
33914,diffusionforensics/sdv1/train/1_fake/diff_33914.png,train,1,DiffusionForensics,sdv1
33915,diffusionforensics/sdv1_new1/train/1_fake/diff_33913.png,train,1,DiffusionForensics,sdv1_new1
33916,diffusionforensics/sdv1/train/1_fake/diff_33930.png,train,1,DiffusionForensics,sdv1
33920,diffusionforensics/sdv1/train/1_fake/diff_33933.png,train,1,DiffusionForensics,sdv1
33922,diffusionforensics/ldm/train/1_fake/diff_33946.png,train,1,DiffusionForensics,ldm
33923,diffusionforensics/sdv1/train/1_fake/diff_33929.png,train,1,DiffusionForensics,sdv1
33929,diffusionforensics/iddpm/train/1_fake/diff_33951.png,train,1,DiffusionForensics,iddpm
33930,diffusionforensics/sdv1/train/1_fake/diff_33959.png,train,1,DiffusionForensics,sdv1
33934,diffusionforensics/sdv1_new1/train/1_fake/diff_33932.png,train,1,DiffusionForensics,sdv1_new1
33935,diffusionforensics/iddpm/train/1_fake/diff_33963.png,train,1,DiffusionForensics,iddpm
33936,diffusionforensics/sdv1_new1/train/1_fake/diff_33945.png,train,1,DiffusionForensics,sdv1_new1
33937,diffusionforensics/sdv1/train/1_fake/diff_33942.png,train,1,DiffusionForensics,sdv1
33938,diffusionforensics/sdv1/train/1_fake/diff_33948.png,train,1,DiffusionForensics,sdv1
33940,diffusionforensics/sdv1_new1/train/1_fake/diff_33941.png,train,1,DiffusionForensics,sdv1_new1
33946,diffusionforensics/sdv1/train/1_fake/diff_33956.png,train,1,DiffusionForensics,sdv1
33947,diffusionforensics/sdv1/train/1_fake/diff_33950.png,train,1,DiffusionForensics,sdv1
33949,diffusionforensics/pndm/train/1_fake/diff_33976.png,train,1,DiffusionForensics,pndm
33953,diffusionforensics/sdv1/train/1_fake/diff_33964.png,train,1,DiffusionForensics,sdv1
33955,diffusionforensics/sdv1/train/1_fake/diff_33957.png,train,1,DiffusionForensics,sdv1
33956,diffusionforensics/sdv1/train/1_fake/diff_33962.png,train,1,DiffusionForensics,sdv1
33957,diffusionforensics/sdv1/train/1_fake/diff_33966.png,train,1,DiffusionForensics,sdv1
33961,diffusionforensics/sdv1/train/1_fake/diff_33965.png,train,1,DiffusionForensics,sdv1
33966,diffusionforensics/pndm/train/1_fake/diff_33989.png,train,1,DiffusionForensics,pndm
33969,diffusionforensics/iddpm/train/1_fake/diff_33994.png,train,1,DiffusionForensics,iddpm
33971,diffusionforensics/ddpm/train/1_fake/diff_33995.png,train,1,DiffusionForensics,ddpm
33972,diffusionforensics/sdv1/train/1_fake/diff_33974.png,train,1,DiffusionForensics,sdv1
33973,diffusionforensics/sdv1/train/1_fake/diff_33977.png,train,1,DiffusionForensics,sdv1
33974,diffusionforensics/sdv1/train/1_fake/diff_33967.png,train,1,DiffusionForensics,sdv1
33977,diffusionforensics/sdv1/train/1_fake/diff_33978.png,train,1,DiffusionForensics,sdv1
33980,diffusionforensics/ldm/train/1_fake/diff_34001.png,train,1,DiffusionForensics,ldm
33985,diffusionforensics/sdv1/train/1_fake/diff_33985.png,train,1,DiffusionForensics,sdv1
33988,diffusionforensics/sdv1/train/1_fake/diff_34004.png,train,1,DiffusionForensics,sdv1
33992,diffusionforensics/sdv1/train/1_fake/diff_33998.png,train,1,DiffusionForensics,sdv1
33995,diffusionforensics/sdv1/train/1_fake/diff_33992.png,train,1,DiffusionForensics,sdv1
33998,diffusionforensics/sdv1/train/1_fake/diff_33988.png,train,1,DiffusionForensics,sdv1
34000,diffusionforensics/sdv1/train/1_fake/diff_33996.png,train,1,DiffusionForensics,sdv1
34001,diffusionforensics/ldm/train/1_fake/diff_34021.png,train,1,DiffusionForensics,ldm
34002,diffusionforensics/sdv1/train/1_fake/diff_33990.png,train,1,DiffusionForensics,sdv1
34003,diffusionforensics/sdv1_new1/train/1_fake/diff_34000.png,train,1,DiffusionForensics,sdv1_new1
34004,diffusionforensics/sdv1/train/1_fake/diff_34009.png,train,1,DiffusionForensics,sdv1
34007,diffusionforensics/ldm/train/1_fake/diff_34025.png,train,1,DiffusionForensics,ldm
34008,diffusionforensics/sdv1/train/1_fake/diff_34016.png,train,1,DiffusionForensics,sdv1
34011,diffusionforensics/ddpm/train/1_fake/diff_34033.png,train,1,DiffusionForensics,ddpm
34012,diffusionforensics/iddpm/train/1_fake/diff_34032.png,train,1,DiffusionForensics,iddpm
34014,diffusionforensics/sdv1/train/1_fake/diff_34007.png,train,1,DiffusionForensics,sdv1
34021,diffusionforensics/ldm/train/1_fake/diff_34040.png,train,1,DiffusionForensics,ldm
34024,diffusionforensics/sdv1/train/1_fake/diff_34005.png,train,1,DiffusionForensics,sdv1
34028,diffusionforensics/sdv1/train/1_fake/diff_34010.png,train,1,DiffusionForensics,sdv1
34029,diffusionforensics/sdv1/train/1_fake/diff_34020.png,train,1,DiffusionForensics,sdv1
34030,diffusionforensics/sdv1/train/1_fake/diff_34022.png,train,1,DiffusionForensics,sdv1
34032,diffusionforensics/pndm/train/1_fake/diff_34059.png,train,1,DiffusionForensics,pndm
34036,diffusionforensics/sdv1/train/1_fake/diff_34030.png,train,1,DiffusionForensics,sdv1
34038,diffusionforensics/pndm/train/1_fake/diff_34063.png,train,1,DiffusionForensics,pndm
34040,diffusionforensics/sdv1_new1/train/1_fake/diff_34043.png,train,1,DiffusionForensics,sdv1_new1
34041,diffusionforensics/sdv1/train/1_fake/diff_34045.png,train,1,DiffusionForensics,sdv1
34045,diffusionforensics/sdv1/train/1_fake/diff_34055.png,train,1,DiffusionForensics,sdv1
34046,diffusionforensics/sdv1/train/1_fake/diff_34049.png,train,1,DiffusionForensics,sdv1
34049,diffusionforensics/sdv1/train/1_fake/diff_34052.png,train,1,DiffusionForensics,sdv1
34050,diffusionforensics/sdv1/train/1_fake/diff_34042.png,train,1,DiffusionForensics,sdv1
34051,diffusionforensics/sdv1/train/1_fake/diff_34057.png,train,1,DiffusionForensics,sdv1
34052,diffusionforensics/sdv1/train/1_fake/diff_34061.png,train,1,DiffusionForensics,sdv1
34057,diffusionforensics/sdv1/train/1_fake/diff_34053.png,train,1,DiffusionForensics,sdv1
34058,diffusionforensics/sdv1/train/1_fake/diff_34056.png,train,1,DiffusionForensics,sdv1
34060,diffusionforensics/sdv1/train/1_fake/diff_34071.png,train,1,DiffusionForensics,sdv1
34061,diffusionforensics/sdv1/train/1_fake/diff_34065.png,train,1,DiffusionForensics,sdv1
34063,diffusionforensics/sdv1/train/1_fake/diff_34074.png,train,1,DiffusionForensics,sdv1
34064,diffusionforensics/sdv1/train/1_fake/diff_34075.png,train,1,DiffusionForensics,sdv1
34066,diffusionforensics/sdv1_new1/train/1_fake/diff_34072.png,train,1,DiffusionForensics,sdv1_new1
34069,diffusionforensics/sdv1/train/1_fake/diff_34082.png,train,1,DiffusionForensics,sdv1
34071,diffusionforensics/sdv1/train/1_fake/diff_34076.png,train,1,DiffusionForensics,sdv1
34072,diffusionforensics/sdv1_new1/train/1_fake/diff_34078.png,train,1,DiffusionForensics,sdv1_new1
34073,diffusionforensics/sdv1/train/1_fake/diff_34081.png,train,1,DiffusionForensics,sdv1
34074,diffusionforensics/ldm/train/1_fake/diff_34098.png,train,1,DiffusionForensics,ldm
34079,diffusionforensics/sdv1/train/1_fake/diff_34087.png,train,1,DiffusionForensics,sdv1
34080,diffusionforensics/sdv1/train/1_fake/diff_34084.png,train,1,DiffusionForensics,sdv1
34087,diffusionforensics/sdv1/train/1_fake/diff_34092.png,train,1,DiffusionForensics,sdv1
34088,diffusionforensics/sdv1/train/1_fake/diff_34091.png,train,1,DiffusionForensics,sdv1
34089,diffusionforensics/sdv1/train/1_fake/diff_34093.png,train,1,DiffusionForensics,sdv1
34095,diffusionforensics/pndm/train/1_fake/diff_34114.png,train,1,DiffusionForensics,pndm
34097,diffusionforensics/sdv1/train/1_fake/diff_34102.png,train,1,DiffusionForensics,sdv1
34099,diffusionforensics/sdv1/train/1_fake/diff_34097.png,train,1,DiffusionForensics,sdv1
34102,diffusionforensics/ldm/train/1_fake/diff_34123.png,train,1,DiffusionForensics,ldm
34103,diffusionforensics/ldm/train/1_fake/diff_34127.png,train,1,DiffusionForensics,ldm
34104,diffusionforensics/pndm/train/1_fake/diff_34124.png,train,1,DiffusionForensics,pndm
34106,diffusionforensics/sdv1/train/1_fake/diff_34099.png,train,1,DiffusionForensics,sdv1
34108,diffusionforensics/sdv1/train/1_fake/diff_34100.png,train,1,DiffusionForensics,sdv1
34113,diffusionforensics/sdv1/train/1_fake/diff_34108.png,train,1,DiffusionForensics,sdv1
34121,diffusionforensics/sdv1/train/1_fake/diff_34117.png,train,1,DiffusionForensics,sdv1
34122,diffusionforensics/sdv1/train/1_fake/diff_34119.png,train,1,DiffusionForensics,sdv1
34125,diffusionforensics/sdv1/train/1_fake/diff_34122.png,train,1,DiffusionForensics,sdv1
34126,diffusionforensics/sdv1/train/1_fake/diff_34126.png,train,1,DiffusionForensics,sdv1
34129,diffusionforensics/sdv1/train/1_fake/diff_34128.png,train,1,DiffusionForensics,sdv1
34136,diffusionforensics/sdv1/train/1_fake/diff_34133.png,train,1,DiffusionForensics,sdv1
34139,diffusionforensics/sdv1/train/1_fake/diff_34139.png,train,1,DiffusionForensics,sdv1
34140,diffusionforensics/sdv1_new1/train/1_fake/diff_34143.png,train,1,DiffusionForensics,sdv1_new1
34142,diffusionforensics/sdv1/train/1_fake/diff_34147.png,train,1,DiffusionForensics,sdv1
34146,diffusionforensics/sdv1/train/1_fake/diff_34141.png,train,1,DiffusionForensics,sdv1
34148,diffusionforensics/sdv1/train/1_fake/diff_34146.png,train,1,DiffusionForensics,sdv1
34150,diffusionforensics/sdv1/train/1_fake/diff_34160.png,train,1,DiffusionForensics,sdv1
34154,diffusionforensics/sdv1/train/1_fake/diff_34151.png,train,1,DiffusionForensics,sdv1
34156,diffusionforensics/sdv1/train/1_fake/diff_34157.png,train,1,DiffusionForensics,sdv1
34157,diffusionforensics/sdv1/train/1_fake/diff_34154.png,train,1,DiffusionForensics,sdv1
34158,diffusionforensics/sdv1_new1/train/1_fake/diff_34159.png,train,1,DiffusionForensics,sdv1_new1
34160,diffusionforensics/sdv1/train/1_fake/diff_34156.png,train,1,DiffusionForensics,sdv1
34172,diffusionforensics/iddpm/train/1_fake/diff_34191.png,train,1,DiffusionForensics,iddpm
34173,diffusionforensics/ldm/train/1_fake/diff_34189.png,train,1,DiffusionForensics,ldm
34174,diffusionforensics/ldm/train/1_fake/diff_34193.png,train,1,DiffusionForensics,ldm
34176,diffusionforensics/iddpm/train/1_fake/diff_34190.png,train,1,DiffusionForensics,iddpm
34179,diffusionforensics/sdv1/train/1_fake/diff_34173.png,train,1,DiffusionForensics,sdv1
34180,diffusionforensics/sdv1/train/1_fake/diff_34180.png,train,1,DiffusionForensics,sdv1
34184,diffusionforensics/iddpm/train/1_fake/diff_34207.png,train,1,DiffusionForensics,iddpm
34188,diffusionforensics/ldm/train/1_fake/diff_34205.png,train,1,DiffusionForensics,ldm
34189,diffusionforensics/sdv1/train/1_fake/diff_34182.png,train,1,DiffusionForensics,sdv1
34195,diffusionforensics/sdv1/train/1_fake/diff_34198.png,train,1,DiffusionForensics,sdv1
34200,diffusionforensics/sdv1/train/1_fake/diff_34196.png,train,1,DiffusionForensics,sdv1
34202,diffusionforensics/sdv1/train/1_fake/diff_34195.png,train,1,DiffusionForensics,sdv1
34203,diffusionforensics/sdv1/train/1_fake/diff_34200.png,train,1,DiffusionForensics,sdv1
34206,diffusionforensics/sdv1/train/1_fake/diff_34215.png,train,1,DiffusionForensics,sdv1
34207,diffusionforensics/ldm/train/1_fake/diff_34233.png,train,1,DiffusionForensics,ldm
34210,diffusionforensics/sdv1/train/1_fake/diff_34203.png,train,1,DiffusionForensics,sdv1
34211,diffusionforensics/sdv1/train/1_fake/diff_34206.png,train,1,DiffusionForensics,sdv1
